,demarcation.label,demarcation.code,amount_type.code,item.label,amount.sum
2013,Thabo Mofutsanyane,DC19,AUDA,Call Investment Deposits,0
2013,Thabo Mofutsanyane,DC19,AUDA,Inventory,0
2013,Thabo Mofutsanyane,DC19,AUDA,Consumer Debtors,7212
2013,Thabo Mofutsanyane,DC19,AUDA,Other Debtors,1961788
2013,Thabo Mofutsanyane,DC19,AUDA,Current Portion Of Long-Term Receivables,0
2013,Thabo Mofutsanyane,DC19,AUDA,Cash,43314285
2013,Thabo Mofutsanyane,DC19,AUDA,Total Current Assets,45283285
2013,Thabo Mofutsanyane,DC19,AUDA,Total Assets,47248943
2013,Cape Winelands,DC2,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Cape Winelands,DC2,AUDA,Community Wealth,0
2013,Cape Winelands,DC2,AUDA,Housing Development Fund,0
2013,Cape Winelands,DC2,AUDA,Reserves,170952581
2013,Cape Winelands,DC2,AUDA,Accumulated Surplus/(Deficit),292811632
2013,Cape Winelands,DC2,AUDA,Minorities Interests,0
2013,Cape Winelands,DC2,AUDA,Total Community Wealth / Equity,463764213
2013,Cape Winelands,DC2,AUDA,Non-Current Liabilities,0
2013,Cape Winelands,DC2,AUDA,Borrowing,97330
2013,Cape Winelands,DC2,AUDA,Non-Current Provisions,140179602
2013,Cape Winelands,DC2,AUDA,Total Non-Current Liabilities,140276932
2013,Cape Winelands,DC2,AUDA,Current Liabilities,0
2013,Cape Winelands,DC2,AUDA,Consumer Deposits,0
2013,Cape Winelands,DC2,AUDA,Provisions,18926776
2013,Cape Winelands,DC2,AUDA,Creditors,28189463
2013,Cape Winelands,DC2,AUDA,Conditional Grants and Receipts,0
2013,Cape Winelands,DC2,AUDA,Bank Overdraft,0
2013,Cape Winelands,DC2,AUDA,Borrowing,84603
2013,Cape Winelands,DC2,AUDA,Total Current Liabilities,47200842
2013,Cape Winelands,DC2,AUDA,Total Net Assets and Liabilities,651241987
2013,Cape Winelands,DC2,AUDA,ASSETS,0
2013,Cape Winelands,DC2,AUDA,Non-Current Assets,0
2013,Cape Winelands,DC2,AUDA,Property Plant and Equipment,211253056
2013,Cape Winelands,DC2,AUDA,Non-Current Investments,0
2013,Cape Winelands,DC2,AUDA,Long-term Receivables,0
2013,Cape Winelands,DC2,AUDA,Investment Property,0
2013,Cape Winelands,DC2,AUDA,Investment in Associate,0
2013,Cape Winelands,DC2,AUDA,Agricultural,0
2013,Cape Winelands,DC2,AUDA,Biological,0
2013,Cape Winelands,DC2,AUDA,Intangible,943707
2013,Cape Winelands,DC2,AUDA,Other Non-Current Assets,0
2013,Cape Winelands,DC2,AUDA,Total Non-Current Assets,212196763
2013,Cape Winelands,DC2,AUDA,Current Assets,0
2013,Cape Winelands,DC2,AUDA,Call Investment Deposits,414000000
2013,Cape Winelands,DC2,AUDA,Inventory,2305816
2013,Cape Winelands,DC2,AUDA,Consumer Debtors,537818
2013,Cape Winelands,DC2,AUDA,Other Debtors,7309020
2013,Cape Winelands,DC2,AUDA,Current Portion Of Long-Term Receivables,0
2013,Cape Winelands,DC2,AUDA,Cash,14892570
2013,Cape Winelands,DC2,AUDA,Total Current Assets,439045224
2013,Cape Winelands,DC2,AUDA,Total Assets,651241987
2013,Fezile Dabi,DC20,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Fezile Dabi,DC20,AUDA,Community Wealth,0
2013,Fezile Dabi,DC20,AUDA,Housing Development Fund,0
2013,Fezile Dabi,DC20,AUDA,Reserves,16466000
2013,Fezile Dabi,DC20,AUDA,Accumulated Surplus/(Deficit),125669000
2013,Fezile Dabi,DC20,AUDA,Minorities Interests,0
2013,Fezile Dabi,DC20,AUDA,Total Community Wealth / Equity,142135000
2013,Fezile Dabi,DC20,AUDA,Non-Current Liabilities,0
2013,Fezile Dabi,DC20,AUDA,Borrowing,14507000
2013,Fezile Dabi,DC20,AUDA,Non-Current Provisions,15651000
2013,Fezile Dabi,DC20,AUDA,Total Non-Current Liabilities,30158000
2013,Fezile Dabi,DC20,AUDA,Current Liabilities,0
2013,Fezile Dabi,DC20,AUDA,Consumer Deposits,0
2013,Fezile Dabi,DC20,AUDA,Provisions,0
2013,Fezile Dabi,DC20,AUDA,Creditors,23507000
2013,Fezile Dabi,DC20,AUDA,Conditional Grants and Receipts,0
2013,Fezile Dabi,DC20,AUDA,Bank Overdraft,0
2013,Fezile Dabi,DC20,AUDA,Borrowing,5919000
2013,Fezile Dabi,DC20,AUDA,Total Current Liabilities,29426000
2013,Fezile Dabi,DC20,AUDA,Total Net Assets and Liabilities,201719000
2013,Fezile Dabi,DC20,AUDA,ASSETS,0
2013,Fezile Dabi,DC20,AUDA,Non-Current Assets,0
2013,Fezile Dabi,DC20,AUDA,Property Plant and Equipment,31506000
2013,Fezile Dabi,DC20,AUDA,Non-Current Investments,0
2013,Fezile Dabi,DC20,AUDA,Long-term Receivables,0
2013,Fezile Dabi,DC20,AUDA,Investment Property,0
2013,Fezile Dabi,DC20,AUDA,Investment in Associate,0
2013,Fezile Dabi,DC20,AUDA,Agricultural,0
2013,Fezile Dabi,DC20,AUDA,Biological,0
2013,Fezile Dabi,DC20,AUDA,Intangible,0
2013,Fezile Dabi,DC20,AUDA,Other Non-Current Assets,0
2013,Fezile Dabi,DC20,AUDA,Total Non-Current Assets,31506000
2013,Fezile Dabi,DC20,AUDA,Current Assets,0
2013,Fezile Dabi,DC20,AUDA,Call Investment Deposits,128815000
2013,Fezile Dabi,DC20,AUDA,Inventory,0
2013,Fezile Dabi,DC20,AUDA,Consumer Debtors,0
2013,Fezile Dabi,DC20,AUDA,Other Debtors,9802000
2013,Fezile Dabi,DC20,AUDA,Current Portion Of Long-Term Receivables,0
2013,Fezile Dabi,DC20,AUDA,Cash,31596000
2013,Fezile Dabi,DC20,AUDA,Total Current Assets,170213000
2013,Fezile Dabi,DC20,AUDA,Total Assets,201719000
2013,Ugu,DC21,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Ugu,DC21,AUDA,Community Wealth,0
2013,Ugu,DC21,AUDA,Housing Development Fund,0
2013,Ugu,DC21,AUDA,Reserves,0
2013,Ugu,DC21,AUDA,Accumulated Surplus/(Deficit),1813203708
2013,Ugu,DC21,AUDA,Minorities Interests,0
2013,Ugu,DC21,AUDA,Total Community Wealth / Equity,1813203708
2013,Ugu,DC21,AUDA,Non-Current Liabilities,0
2013,Ugu,DC21,AUDA,Borrowing,188844524
2013,Ugu,DC21,AUDA,Non-Current Provisions,29816389
2013,Ugu,DC21,AUDA,Total Non-Current Liabilities,218660913
2013,Ugu,DC21,AUDA,Current Liabilities,0
2013,Ugu,DC21,AUDA,Consumer Deposits,19379146
2013,Ugu,DC21,AUDA,Provisions,17271064
2013,Ugu,DC21,AUDA,Creditors,114229224
2013,Ugu,DC21,AUDA,Conditional Grants and Receipts,50775951
2013,Ugu,DC21,AUDA,Bank Overdraft,3195209
2013,Ugu,DC21,AUDA,Borrowing,16909779
2013,Ugu,DC21,AUDA,Total Current Liabilities,221760373
2013,Ugu,DC21,AUDA,Total Net Assets and Liabilities,2253624994
2013,Ugu,DC21,AUDA,ASSETS,0
2013,Ugu,DC21,AUDA,Non-Current Assets,0
2013,Ugu,DC21,AUDA,Property Plant and Equipment,2004386520
2013,Ugu,DC21,AUDA,Non-Current Investments,0
2013,Ugu,DC21,AUDA,Long-term Receivables,70292
2013,Ugu,DC21,AUDA,Investment Property,25000000
2013,Ugu,DC21,AUDA,Investment in Associate,0
2013,Ugu,DC21,AUDA,Agricultural,0
2013,Ugu,DC21,AUDA,Biological,0
2013,Ugu,DC21,AUDA,Intangible,10353932
2013,Ugu,DC21,AUDA,Other Non-Current Assets,0
2013,Ugu,DC21,AUDA,Total Non-Current Assets,2039810744
2013,Ugu,DC21,AUDA,Current Assets,0
2013,Ugu,DC21,AUDA,Call Investment Deposits,12721257
2013,Ugu,DC21,AUDA,Inventory,6938789
2013,Ugu,DC21,AUDA,Consumer Debtors,101536547
2013,Ugu,DC21,AUDA,Other Debtors,27162346
2013,Ugu,DC21,AUDA,Current Portion Of Long-Term Receivables,95209
2013,Ugu,DC21,AUDA,Cash,65360102
2013,Ugu,DC21,AUDA,Total Current Assets,213814250
2013,Ugu,DC21,AUDA,Total Assets,2253624994
2013,Umgungundlovu,DC22,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Umgungundlovu,DC22,AUDA,Community Wealth,0
2013,Umgungundlovu,DC22,AUDA,Housing Development Fund,0
2013,Umgungundlovu,DC22,AUDA,Reserves,14195738
2013,Umgungundlovu,DC22,AUDA,Accumulated Surplus/(Deficit),773307277
2013,Umgungundlovu,DC22,AUDA,Minorities Interests,0
2013,Umgungundlovu,DC22,AUDA,Total Community Wealth / Equity,787503015
2013,Umgungundlovu,DC22,AUDA,Non-Current Liabilities,0
2013,Umgungundlovu,DC22,AUDA,Borrowing,9953749
2013,Umgungundlovu,DC22,AUDA,Non-Current Provisions,0
2013,Umgungundlovu,DC22,AUDA,Total Non-Current Liabilities,9953749
2013,Umgungundlovu,DC22,AUDA,Current Liabilities,0
2013,Umgungundlovu,DC22,AUDA,Consumer Deposits,4527350
2013,Umgungundlovu,DC22,AUDA,Provisions,25382000
2013,Umgungundlovu,DC22,AUDA,Creditors,60533475
2013,Umgungundlovu,DC22,AUDA,Conditional Grants and Receipts,52133933
2013,Umgungundlovu,DC22,AUDA,Bank Overdraft,0
2013,Umgungundlovu,DC22,AUDA,Borrowing,3648346
2013,Umgungundlovu,DC22,AUDA,Total Current Liabilities,146225104
2013,Umgungundlovu,DC22,AUDA,Total Net Assets and Liabilities,943681868
2013,Umgungundlovu,DC22,AUDA,ASSETS,0
2013,Umgungundlovu,DC22,AUDA,Non-Current Assets,0
2013,Umgungundlovu,DC22,AUDA,Property Plant and Equipment,680708980
2013,Umgungundlovu,DC22,AUDA,Non-Current Investments,0
2013,Umgungundlovu,DC22,AUDA,Long-term Receivables,0
2013,Umgungundlovu,DC22,AUDA,Investment Property,0
2013,Umgungundlovu,DC22,AUDA,Investment in Associate,0
2013,Umgungundlovu,DC22,AUDA,Agricultural,0
2013,Umgungundlovu,DC22,AUDA,Biological,0
2013,Umgungundlovu,DC22,AUDA,Intangible,0
2013,Umgungundlovu,DC22,AUDA,Other Non-Current Assets,0
2013,Umgungundlovu,DC22,AUDA,Total Non-Current Assets,680708980
2013,Umgungundlovu,DC22,AUDA,Current Assets,0
2013,Umgungundlovu,DC22,AUDA,Call Investment Deposits,128750000
2013,Umgungundlovu,DC22,AUDA,Inventory,2245112
2013,Umgungundlovu,DC22,AUDA,Consumer Debtors,42910986
2013,Umgungundlovu,DC22,AUDA,Other Debtors,80818210
2013,Umgungundlovu,DC22,AUDA,Current Portion Of Long-Term Receivables,0
2013,Umgungundlovu,DC22,AUDA,Cash,8248580
2013,Umgungundlovu,DC22,AUDA,Total Current Assets,262972888
2013,Umgungundlovu,DC22,AUDA,Total Assets,943681868
2013,Uthukela,DC23,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Uthukela,DC23,AUDA,Community Wealth,0
2013,Uthukela,DC23,AUDA,Housing Development Fund,0
2013,Uthukela,DC23,AUDA,Reserves,0
2013,Uthukela,DC23,AUDA,Accumulated Surplus/(Deficit),1639220480
2013,Uthukela,DC23,AUDA,Minorities Interests,0
2013,Uthukela,DC23,AUDA,Total Community Wealth / Equity,1639220480
2013,Uthukela,DC23,AUDA,Non-Current Liabilities,0
2013,Uthukela,DC23,AUDA,Borrowing,9537743
2013,Uthukela,DC23,AUDA,Non-Current Provisions,10434800
2013,Uthukela,DC23,AUDA,Total Non-Current Liabilities,19972543
2013,Uthukela,DC23,AUDA,Current Liabilities,0
2013,Uthukela,DC23,AUDA,Consumer Deposits,8758905
2013,Uthukela,DC23,AUDA,Provisions,167237
2013,Uthukela,DC23,AUDA,Creditors,100599344
2013,Uthukela,DC23,AUDA,Conditional Grants and Receipts,133389894
2013,Uthukela,DC23,AUDA,Bank Overdraft,4527234
2013,Uthukela,DC23,AUDA,Borrowing,5175814
2013,Uthukela,DC23,AUDA,Total Current Liabilities,252618428
2013,Uthukela,DC23,AUDA,Total Net Assets and Liabilities,1911811451
2013,Uthukela,DC23,AUDA,ASSETS,0
2013,Uthukela,DC23,AUDA,Non-Current Assets,0
2013,Uthukela,DC23,AUDA,Property Plant and Equipment,1709850452
2013,Uthukela,DC23,AUDA,Non-Current Investments,0
2013,Uthukela,DC23,AUDA,Long-term Receivables,0
2013,Uthukela,DC23,AUDA,Investment Property,0
2013,Uthukela,DC23,AUDA,Investment in Associate,0
2013,Uthukela,DC23,AUDA,Agricultural,0
2013,Uthukela,DC23,AUDA,Biological,0
2013,Uthukela,DC23,AUDA,Intangible,47209
2013,Uthukela,DC23,AUDA,Other Non-Current Assets,0
2013,Uthukela,DC23,AUDA,Total Non-Current Assets,1709897661
2013,Uthukela,DC23,AUDA,Current Assets,0
2013,Uthukela,DC23,AUDA,Call Investment Deposits,0
2013,Uthukela,DC23,AUDA,Inventory,5852799
2013,Uthukela,DC23,AUDA,Consumer Debtors,35478433
2013,Uthukela,DC23,AUDA,Other Debtors,7282383
2013,Uthukela,DC23,AUDA,Current Portion Of Long-Term Receivables,0
2013,Uthukela,DC23,AUDA,Cash,153300175
2013,Uthukela,DC23,AUDA,Total Current Assets,201913790
2013,Uthukela,DC23,AUDA,Total Assets,1911811451
2013,Umzinyathi,DC24,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Umzinyathi,DC24,AUDA,Community Wealth,0
2013,Umzinyathi,DC24,AUDA,Housing Development Fund,0
2013,Umzinyathi,DC24,AUDA,Reserves,698434731
2013,Umzinyathi,DC24,AUDA,Accumulated Surplus/(Deficit),392768312
2013,Umzinyathi,DC24,AUDA,Minorities Interests,0
2013,Umzinyathi,DC24,AUDA,Total Community Wealth / Equity,1091203043
2013,Umzinyathi,DC24,AUDA,Non-Current Liabilities,0
2013,Umzinyathi,DC24,AUDA,Borrowing,61070427
2013,Umzinyathi,DC24,AUDA,Non-Current Provisions,9004176
2013,Umzinyathi,DC24,AUDA,Total Non-Current Liabilities,70074603
2013,Umzinyathi,DC24,AUDA,Current Liabilities,0
2013,Umzinyathi,DC24,AUDA,Consumer Deposits,575657
2013,Umzinyathi,DC24,AUDA,Provisions,0
2013,Umzinyathi,DC24,AUDA,Creditors,73044788
2013,Umzinyathi,DC24,AUDA,Conditional Grants and Receipts,0
2013,Umzinyathi,DC24,AUDA,Bank Overdraft,0
2013,Umzinyathi,DC24,AUDA,Borrowing,18957246
2013,Umzinyathi,DC24,AUDA,Total Current Liabilities,92577691
2013,Umzinyathi,DC24,AUDA,Total Net Assets and Liabilities,1253855337
2013,Umzinyathi,DC24,AUDA,ASSETS,0
2013,Umzinyathi,DC24,AUDA,Non-Current Assets,0
2013,Umzinyathi,DC24,AUDA,Property Plant and Equipment,25635641
2013,Umzinyathi,DC24,AUDA,Non-Current Investments,15154768
2013,Umzinyathi,DC24,AUDA,Long-term Receivables,0
2013,Umzinyathi,DC24,AUDA,Investment Property,1040000
2013,Umzinyathi,DC24,AUDA,Investment in Associate,1088442618
2013,Umzinyathi,DC24,AUDA,Agricultural,0
2013,Umzinyathi,DC24,AUDA,Biological,0
2013,Umzinyathi,DC24,AUDA,Intangible,1836809
2013,Umzinyathi,DC24,AUDA,Other Non-Current Assets,0
2013,Umzinyathi,DC24,AUDA,Total Non-Current Assets,1132109836
2013,Umzinyathi,DC24,AUDA,Current Assets,0
2013,Umzinyathi,DC24,AUDA,Call Investment Deposits,0
2013,Umzinyathi,DC24,AUDA,Inventory,0
2013,Umzinyathi,DC24,AUDA,Consumer Debtors,74568790
2013,Umzinyathi,DC24,AUDA,Other Debtors,21825152
2013,Umzinyathi,DC24,AUDA,Current Portion Of Long-Term Receivables,0
2013,Umzinyathi,DC24,AUDA,Cash,25351559
2013,Umzinyathi,DC24,AUDA,Total Current Assets,121745501
2013,Umzinyathi,DC24,AUDA,Total Assets,1253855337
2013,Amajuba,DC25,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Amajuba,DC25,AUDA,Community Wealth,0
2013,Amajuba,DC25,AUDA,Housing Development Fund,0
2013,Amajuba,DC25,AUDA,Reserves,0
2013,Amajuba,DC25,AUDA,Accumulated Surplus/(Deficit),689422321
2013,Amajuba,DC25,AUDA,Minorities Interests,0
2013,Amajuba,DC25,AUDA,Total Community Wealth / Equity,689422321
2013,Amajuba,DC25,AUDA,Non-Current Liabilities,0
2013,Amajuba,DC25,AUDA,Borrowing,0
2013,Amajuba,DC25,AUDA,Non-Current Provisions,0
2013,Amajuba,DC25,AUDA,Total Non-Current Liabilities,0
2013,Amajuba,DC25,AUDA,Current Liabilities,0
2013,Amajuba,DC25,AUDA,Consumer Deposits,0
2013,Amajuba,DC25,AUDA,Provisions,1502712
2013,Amajuba,DC25,AUDA,Creditors,44785259
2013,Amajuba,DC25,AUDA,Conditional Grants and Receipts,42376393
2013,Amajuba,DC25,AUDA,Bank Overdraft,368191
2013,Amajuba,DC25,AUDA,Borrowing,0
2013,Amajuba,DC25,AUDA,Total Current Liabilities,89032555
2013,Amajuba,DC25,AUDA,Total Net Assets and Liabilities,778454876
2013,Amajuba,DC25,AUDA,ASSETS,0
2013,Amajuba,DC25,AUDA,Non-Current Assets,0
2013,Amajuba,DC25,AUDA,Property Plant and Equipment,60136280
2013,Amajuba,DC25,AUDA,Non-Current Investments,0
2013,Amajuba,DC25,AUDA,Long-term Receivables,0
2013,Amajuba,DC25,AUDA,Investment Property,0
2013,Amajuba,DC25,AUDA,Investment in Associate,703143051
2013,Amajuba,DC25,AUDA,Agricultural,0
2013,Amajuba,DC25,AUDA,Biological,0
2013,Amajuba,DC25,AUDA,Intangible,2119284
2013,Amajuba,DC25,AUDA,Other Non-Current Assets,0
2013,Amajuba,DC25,AUDA,Total Non-Current Assets,765398615
2013,Amajuba,DC25,AUDA,Current Assets,0
2013,Amajuba,DC25,AUDA,Call Investment Deposits,2662656
2013,Amajuba,DC25,AUDA,Inventory,0
2013,Amajuba,DC25,AUDA,Consumer Debtors,64385
2013,Amajuba,DC25,AUDA,Other Debtors,10329220
2013,Amajuba,DC25,AUDA,Current Portion Of Long-Term Receivables,0
2013,Amajuba,DC25,AUDA,Cash,0
2013,Amajuba,DC25,AUDA,Total Current Assets,13056261
2013,Amajuba,DC25,AUDA,Total Assets,778454876
2013,Zululand,DC26,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Zululand,DC26,AUDA,Community Wealth,0
2013,Zululand,DC26,AUDA,Housing Development Fund,0
2013,Zululand,DC26,AUDA,Reserves,0
2013,Zululand,DC26,AUDA,Accumulated Surplus/(Deficit),1792772066
2013,Zululand,DC26,AUDA,Minorities Interests,0
2013,Zululand,DC26,AUDA,Total Community Wealth / Equity,1792772066
2013,Zululand,DC26,AUDA,Non-Current Liabilities,0
2013,Zululand,DC26,AUDA,Borrowing,0
2013,Zululand,DC26,AUDA,Non-Current Provisions,5325
2013,Zululand,DC26,AUDA,Total Non-Current Liabilities,5325
2013,Zululand,DC26,AUDA,Current Liabilities,0
2013,Zululand,DC26,AUDA,Consumer Deposits,3218441
2013,Zululand,DC26,AUDA,Provisions,5280542
2013,Zululand,DC26,AUDA,Creditors,72161538
2013,Zululand,DC26,AUDA,Conditional Grants and Receipts,13254152
2013,Zululand,DC26,AUDA,Bank Overdraft,0
2013,Zululand,DC26,AUDA,Borrowing,32712
2013,Zululand,DC26,AUDA,Total Current Liabilities,93947385
2013,Zululand,DC26,AUDA,Total Net Assets and Liabilities,1886724776
2013,Zululand,DC26,AUDA,ASSETS,0
2013,Zululand,DC26,AUDA,Non-Current Assets,0
2013,Zululand,DC26,AUDA,Property Plant and Equipment,1760005088
2013,Zululand,DC26,AUDA,Non-Current Investments,0
2013,Zululand,DC26,AUDA,Long-term Receivables,4009170
2013,Zululand,DC26,AUDA,Investment Property,0
2013,Zululand,DC26,AUDA,Investment in Associate,0
2013,Zululand,DC26,AUDA,Agricultural,0
2013,Zululand,DC26,AUDA,Biological,0
2013,Zululand,DC26,AUDA,Intangible,378216
2013,Zululand,DC26,AUDA,Other Non-Current Assets,988478
2013,Zululand,DC26,AUDA,Total Non-Current Assets,1765380952
2013,Zululand,DC26,AUDA,Current Assets,0
2013,Zululand,DC26,AUDA,Call Investment Deposits,0
2013,Zululand,DC26,AUDA,Inventory,3351202
2013,Zululand,DC26,AUDA,Consumer Debtors,2968959
2013,Zululand,DC26,AUDA,Other Debtors,25472784
2013,Zululand,DC26,AUDA,Current Portion Of Long-Term Receivables,0
2013,Zululand,DC26,AUDA,Cash,89550879
2013,Zululand,DC26,AUDA,Total Current Assets,121343824
2013,Zululand,DC26,AUDA,Total Assets,1886724776
2013,Umkhanyakude,DC27,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Umkhanyakude,DC27,AUDA,Community Wealth,0
2013,Umkhanyakude,DC27,AUDA,Housing Development Fund,0
2013,Umkhanyakude,DC27,AUDA,Reserves,0
2013,Umkhanyakude,DC27,AUDA,Accumulated Surplus/(Deficit),1347957661
2013,Umkhanyakude,DC27,AUDA,Minorities Interests,0
2013,Umkhanyakude,DC27,AUDA,Total Community Wealth / Equity,1347957661
2013,Umkhanyakude,DC27,AUDA,Non-Current Liabilities,0
2013,Umkhanyakude,DC27,AUDA,Borrowing,9904854
2013,Umkhanyakude,DC27,AUDA,Non-Current Provisions,3259674
2013,Umkhanyakude,DC27,AUDA,Total Non-Current Liabilities,13164528
2013,Umkhanyakude,DC27,AUDA,Current Liabilities,0
2013,Umkhanyakude,DC27,AUDA,Consumer Deposits,2498666
2013,Umkhanyakude,DC27,AUDA,Provisions,210326
2013,Umkhanyakude,DC27,AUDA,Creditors,78107183
2013,Umkhanyakude,DC27,AUDA,Conditional Grants and Receipts,78728740
2013,Umkhanyakude,DC27,AUDA,Bank Overdraft,0
2013,Umkhanyakude,DC27,AUDA,Borrowing,1041706
2013,Umkhanyakude,DC27,AUDA,Total Current Liabilities,160586621
2013,Umkhanyakude,DC27,AUDA,Total Net Assets and Liabilities,1521708810
2013,Umkhanyakude,DC27,AUDA,ASSETS,0
2013,Umkhanyakude,DC27,AUDA,Non-Current Assets,0
2013,Umkhanyakude,DC27,AUDA,Property Plant and Equipment,1242720968
2013,Umkhanyakude,DC27,AUDA,Non-Current Investments,0
2013,Umkhanyakude,DC27,AUDA,Long-term Receivables,0
2013,Umkhanyakude,DC27,AUDA,Investment Property,0
2013,Umkhanyakude,DC27,AUDA,Investment in Associate,0
2013,Umkhanyakude,DC27,AUDA,Agricultural,0
2013,Umkhanyakude,DC27,AUDA,Biological,0
2013,Umkhanyakude,DC27,AUDA,Intangible,29626
2013,Umkhanyakude,DC27,AUDA,Other Non-Current Assets,0
2013,Umkhanyakude,DC27,AUDA,Total Non-Current Assets,1242750594
2013,Umkhanyakude,DC27,AUDA,Current Assets,0
2013,Umkhanyakude,DC27,AUDA,Call Investment Deposits,131334010
2013,Umkhanyakude,DC27,AUDA,Inventory,42920312
2013,Umkhanyakude,DC27,AUDA,Consumer Debtors,14037124
2013,Umkhanyakude,DC27,AUDA,Other Debtors,78410204
2013,Umkhanyakude,DC27,AUDA,Current Portion Of Long-Term Receivables,0
2013,Umkhanyakude,DC27,AUDA,Cash,12256566
2013,Umkhanyakude,DC27,AUDA,Total Current Assets,278958216
2013,Umkhanyakude,DC27,AUDA,Total Assets,1521708810
2013,Uthungulu,DC28,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,Uthungulu,DC28,AUDA,Community Wealth,0
2013,Uthungulu,DC28,AUDA,Housing Development Fund,0
2013,Uthungulu,DC28,AUDA,Reserves,264992290
2013,Uthungulu,DC28,AUDA,Accumulated Surplus/(Deficit),1079968919
2013,Uthungulu,DC28,AUDA,Minorities Interests,0
2013,Uthungulu,DC28,AUDA,Total Community Wealth / Equity,1344961209
2013,Uthungulu,DC28,AUDA,Non-Current Liabilities,0
2013,Uthungulu,DC28,AUDA,Borrowing,78874001
2013,Uthungulu,DC28,AUDA,Non-Current Provisions,75634107
2013,Uthungulu,DC28,AUDA,Total Non-Current Liabilities,154508108
2013,Uthungulu,DC28,AUDA,Current Liabilities,0
2013,Uthungulu,DC28,AUDA,Consumer Deposits,9113835
2013,Uthungulu,DC28,AUDA,Provisions,16925794
2013,Uthungulu,DC28,AUDA,Creditors,136409601
2013,Uthungulu,DC28,AUDA,Conditional Grants and Receipts,32460451
2013,Uthungulu,DC28,AUDA,Bank Overdraft,0
2013,Uthungulu,DC28,AUDA,Borrowing,10595110
2013,Uthungulu,DC28,AUDA,Total Current Liabilities,205504791
2013,Uthungulu,DC28,AUDA,Total Net Assets and Liabilities,1704974108
2013,Uthungulu,DC28,AUDA,ASSETS,0
2013,Uthungulu,DC28,AUDA,Non-Current Assets,0
2013,Uthungulu,DC28,AUDA,Property Plant and Equipment,1173335661
2013,Uthungulu,DC28,AUDA,Non-Current Investments,24672820
2013,Uthungulu,DC28,AUDA,Long-term Receivables,440148
2013,Uthungulu,DC28,AUDA,Investment Property,0
2013,Uthungulu,DC28,AUDA,Investment in Associate,0
2013,Uthungulu,DC28,AUDA,Agricultural,0
2013,Uthungulu,DC28,AUDA,Biological,0
2013,Uthungulu,DC28,AUDA,Intangible,1077033
2013,Uthungulu,DC28,AUDA,Other Non-Current Assets,0
2013,Uthungulu,DC28,AUDA,Total Non-Current Assets,1199525662
2013,Uthungulu,DC28,AUDA,Current Assets,0
2013,Uthungulu,DC28,AUDA,Call Investment Deposits,370000000
2013,Uthungulu,DC28,AUDA,Inventory,7269171
2013,Uthungulu,DC28,AUDA,Consumer Debtors,37791179
2013,Uthungulu,DC28,AUDA,Other Debtors,14501684
2013,Uthungulu,DC28,AUDA,Current Portion Of Long-Term Receivables,37921
2013,Uthungulu,DC28,AUDA,Cash,75848491
2013,Uthungulu,DC28,AUDA,Total Current Assets,505448446
2013,Uthungulu,DC28,AUDA,Total Assets,1704974108
2013,iLembe,DC29,AUDA,COMMUNITY WEALTH / EQUITY,0
2013,iLembe,DC29,AUDA,Community Wealth,0
2013,iLembe,DC29,AUDA,Housing Development Fund,0
2013,iLembe,DC29,AUDA,Reserves,0
2013,iLembe,DC29,AUDA,Accumulated Surplus/(Deficit),1098697430
2013,iLembe,DC29,AUDA,Minorities Interests,0
2013,iLembe,DC29,AUDA,Total Community Wealth / Equity,1098697430
2013,iLembe,DC29,AUDA,Non-Current Liabilities,0
2013,iLembe,DC29,AUDA,Borrowing,91474231
