,total_amount,account_type,mun_code,mun_name,label
2015,5283229,AUDA,MP324,Nkomazi,Service charges - refuse revenue
2015,0,AUDA,MP324,Nkomazi,Service charges - other
2015,3342089,AUDA,MP324,Nkomazi,Rental of facilities and equipment
2015,1202083,AUDA,MP324,Nkomazi,Interest earned - external investments
2015,0,AUDA,MP324,Nkomazi,Interest earned - outstanding debtors
2015,0,AUDA,MP324,Nkomazi,Dividends received
2015,0,AUDA,MP324,Nkomazi,Fines
2015,0,AUDA,MP324,Nkomazi,Licences and permits
2015,0,AUDA,MP324,Nkomazi,Agency services
2015,387632669,AUDA,MP324,Nkomazi,Transfer receipts - operational
2015,54116670,AUDA,MP324,Nkomazi,Other revenue
2015,603517174,AUDA,MP324,Nkomazi,Cash Receipts by Source
2015,0,AUDA,MP324,Nkomazi,Other Cash Flows/Receipts by Source
2015,260870962,AUDA,MP324,Nkomazi,Transfer receipts - capital
2015,0,AUDA,MP324,Nkomazi,Contributions recognised - capital & Contributed assets
2015,-1098374,AUDA,MP324,Nkomazi,Proceeds on disposal of PPE
2015,0,AUDA,MP324,Nkomazi,Short term loans
2015,535761,AUDA,MP324,Nkomazi,Borrowing long term/refinancing
2015,0,AUDA,MP324,Nkomazi,Increase (decrease) in consumer deposits
2015,0,AUDA,MP324,Nkomazi,Decrease (Increase) in non-current debtors
2015,-5510626,AUDA,MP324,Nkomazi,Decrease (increase) other non-current receivables
2015,0,AUDA,MP324,Nkomazi,Decrease (increase) in non-current investments
2015,858314897,AUDA,MP324,Nkomazi,Total Cash Receipts by Source
2015,0,AUDA,MP324,Nkomazi,Cash Payments by Type
2015,236708406,AUDA,MP324,Nkomazi,Employee related costs
2015,20291579,AUDA,MP324,Nkomazi,Remuneration of councillors
2015,0,AUDA,MP324,Nkomazi,Collection costs
2015,5178378,AUDA,MP324,Nkomazi,Interest paid
2015,78625853,AUDA,MP324,Nkomazi,Bulk purchases - Electricity
2015,1331897,AUDA,MP324,Nkomazi,Bulk purchases - Water & Sewer
2015,0,AUDA,MP324,Nkomazi,Other materials
2015,35291909,AUDA,MP324,Nkomazi,Contracted services
2015,230952,AUDA,MP324,Nkomazi,Grants and subsidies paid - other municipalities
2015,0,AUDA,MP324,Nkomazi,Grants and subsidies paid - other
2015,214528523,AUDA,MP324,Nkomazi,General expenses
2015,592187497,AUDA,MP324,Nkomazi,Cash Payments by Type
2015,0,AUDA,MP324,Nkomazi,Other Cash Flows/Payments by Type
2015,231556440,AUDA,MP324,Nkomazi,Capital assets
2015,441499,AUDA,MP324,Nkomazi,Repayment of borrowing
2015,0,AUDA,MP324,Nkomazi,Other Cash Flows/Payments
2015,824185436,AUDA,MP324,Nkomazi,Total Cash Payments by Type
2015,34129462,AUDA,MP324,Nkomazi,Net Increase/(Decrease) in Cash Held
2015,3984874,AUDA,MP324,Nkomazi,Cash/cash equivalents at the month/year begin:
2015,38114336,AUDA,MP324,Nkomazi,Cash/cash equivalents at the month/year end:
2015,0,AUDA,MP325,Bushbuckridge,Cash Receipts by Source
2015,56892484,AUDA,MP325,Bushbuckridge,Property rates
2015,0,AUDA,MP325,Bushbuckridge,Property rates - penalties & collection charges
2015,0,AUDA,MP325,Bushbuckridge,Service charges - electricity revenue
2015,0,AUDA,MP325,Bushbuckridge,Service charges - water revenue
2015,0,AUDA,MP325,Bushbuckridge,Service charges - sanitation revenue
2015,0,AUDA,MP325,Bushbuckridge,Service charges - refuse revenue
2015,0,AUDA,MP325,Bushbuckridge,Service charges - other
2015,0,AUDA,MP325,Bushbuckridge,Rental of facilities and equipment
2015,9570022,AUDA,MP325,Bushbuckridge,Interest earned - external investments
2015,0,AUDA,MP325,Bushbuckridge,Interest earned - outstanding debtors
2015,0,AUDA,MP325,Bushbuckridge,Dividends received
2015,0,AUDA,MP325,Bushbuckridge,Fines
2015,0,AUDA,MP325,Bushbuckridge,Licences and permits
2015,0,AUDA,MP325,Bushbuckridge,Agency services
2015,467251434,AUDA,MP325,Bushbuckridge,Transfer receipts - operational
2015,0,AUDA,MP325,Bushbuckridge,Other revenue
2015,533713940,AUDA,MP325,Bushbuckridge,Cash Receipts by Source
2015,0,AUDA,MP325,Bushbuckridge,Other Cash Flows/Receipts by Source
2015,341256261,AUDA,MP325,Bushbuckridge,Transfer receipts - capital
2015,0,AUDA,MP325,Bushbuckridge,Contributions recognised - capital & Contributed assets
2015,713776,AUDA,MP325,Bushbuckridge,Proceeds on disposal of PPE
2015,0,AUDA,MP325,Bushbuckridge,Short term loans
2015,0,AUDA,MP325,Bushbuckridge,Borrowing long term/refinancing
2015,0,AUDA,MP325,Bushbuckridge,Increase (decrease) in consumer deposits
2015,0,AUDA,MP325,Bushbuckridge,Decrease (Increase) in non-current debtors
2015,0,AUDA,MP325,Bushbuckridge,Decrease (increase) other non-current receivables
2015,0,AUDA,MP325,Bushbuckridge,Decrease (increase) in non-current investments
2015,875683977,AUDA,MP325,Bushbuckridge,Total Cash Receipts by Source
2015,0,AUDA,MP325,Bushbuckridge,Cash Payments by Type
2015,505485976,AUDA,MP325,Bushbuckridge,Employee related costs
2015,0,AUDA,MP325,Bushbuckridge,Remuneration of councillors
2015,0,AUDA,MP325,Bushbuckridge,Collection costs
2015,177735,AUDA,MP325,Bushbuckridge,Interest paid
2015,0,AUDA,MP325,Bushbuckridge,Bulk purchases - Electricity
2015,0,AUDA,MP325,Bushbuckridge,Bulk purchases - Water & Sewer
2015,0,AUDA,MP325,Bushbuckridge,Other materials
2015,0,AUDA,MP325,Bushbuckridge,Contracted services
2015,0,AUDA,MP325,Bushbuckridge,Grants and subsidies paid - other municipalities
2015,0,AUDA,MP325,Bushbuckridge,Grants and subsidies paid - other
2015,0,AUDA,MP325,Bushbuckridge,General expenses
2015,505663711,AUDA,MP325,Bushbuckridge,Cash Payments by Type
2015,0,AUDA,MP325,Bushbuckridge,Other Cash Flows/Payments by Type
2015,308962557,AUDA,MP325,Bushbuckridge,Capital assets
2015,0,AUDA,MP325,Bushbuckridge,Repayment of borrowing
2015,0,AUDA,MP325,Bushbuckridge,Other Cash Flows/Payments
2015,814626268,AUDA,MP325,Bushbuckridge,Total Cash Payments by Type
2015,61057709,AUDA,MP325,Bushbuckridge,Net Increase/(Decrease) in Cash Held
2015,152577497,AUDA,MP325,Bushbuckridge,Cash/cash equivalents at the month/year begin:
2015,213635206,AUDA,MP325,Bushbuckridge,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC061,Richtersveld,Cash Receipts by Source
2015,7224940,AUDA,NC061,Richtersveld,Property rates
2015,0,AUDA,NC061,Richtersveld,Property rates - penalties & collection charges
2015,6101671,AUDA,NC061,Richtersveld,Service charges - electricity revenue
2015,2933502,AUDA,NC061,Richtersveld,Service charges - water revenue
2015,1721418,AUDA,NC061,Richtersveld,Service charges - sanitation revenue
2015,2067630,AUDA,NC061,Richtersveld,Service charges - refuse revenue
2015,0,AUDA,NC061,Richtersveld,Service charges - other
2015,1785275,AUDA,NC061,Richtersveld,Rental of facilities and equipment
2015,325454,AUDA,NC061,Richtersveld,Interest earned - external investments
2015,1840208,AUDA,NC061,Richtersveld,Interest earned - outstanding debtors
2015,0,AUDA,NC061,Richtersveld,Dividends received
2015,9419,AUDA,NC061,Richtersveld,Fines
2015,65293,AUDA,NC061,Richtersveld,Licences and permits
2015,364532,AUDA,NC061,Richtersveld,Agency services
2015,20072727,AUDA,NC061,Richtersveld,Transfer receipts - operational
2015,3258839,AUDA,NC061,Richtersveld,Other revenue
2015,47770908,AUDA,NC061,Richtersveld,Cash Receipts by Source
2015,0,AUDA,NC061,Richtersveld,Other Cash Flows/Receipts by Source
2015,10606995,AUDA,NC061,Richtersveld,Transfer receipts - capital
2015,0,AUDA,NC061,Richtersveld,Contributions recognised - capital & Contributed assets
2015,0,AUDA,NC061,Richtersveld,Proceeds on disposal of PPE
2015,0,AUDA,NC061,Richtersveld,Short term loans
2015,0,AUDA,NC061,Richtersveld,Borrowing long term/refinancing
2015,42520,AUDA,NC061,Richtersveld,Increase (decrease) in consumer deposits
2015,10814,AUDA,NC061,Richtersveld,Decrease (Increase) in non-current debtors
2015,0,AUDA,NC061,Richtersveld,Decrease (increase) other non-current receivables
2015,0,AUDA,NC061,Richtersveld,Decrease (increase) in non-current investments
2015,58431237,AUDA,NC061,Richtersveld,Total Cash Receipts by Source
2015,0,AUDA,NC061,Richtersveld,Cash Payments by Type
2015,18070321,AUDA,NC061,Richtersveld,Employee related costs
2015,1980471,AUDA,NC061,Richtersveld,Remuneration of councillors
2015,0,AUDA,NC061,Richtersveld,Collection costs
2015,190162,AUDA,NC061,Richtersveld,Interest paid
2015,9222001,AUDA,NC061,Richtersveld,Bulk purchases - Electricity
2015,1199121,AUDA,NC061,Richtersveld,Bulk purchases - Water & Sewer
2015,0,AUDA,NC061,Richtersveld,Other materials
2015,77542,AUDA,NC061,Richtersveld,Contracted services
2015,12578163,AUDA,NC061,Richtersveld,Grants and subsidies paid - other municipalities
2015,0,AUDA,NC061,Richtersveld,Grants and subsidies paid - other
2015,6577443,AUDA,NC061,Richtersveld,General expenses
2015,49895224,AUDA,NC061,Richtersveld,Cash Payments by Type
2015,0,AUDA,NC061,Richtersveld,Other Cash Flows/Payments by Type
2015,10325464,AUDA,NC061,Richtersveld,Capital assets
2015,1145912,AUDA,NC061,Richtersveld,Repayment of borrowing
2015,0,AUDA,NC061,Richtersveld,Other Cash Flows/Payments
2015,61366600,AUDA,NC061,Richtersveld,Total Cash Payments by Type
2015,-2935363,AUDA,NC061,Richtersveld,Net Increase/(Decrease) in Cash Held
2015,6577042,AUDA,NC061,Richtersveld,Cash/cash equivalents at the month/year begin:
2015,3641679,AUDA,NC061,Richtersveld,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC062,Nama Khoi,Cash Receipts by Source
2015,34691268,AUDA,NC062,Nama Khoi,Property rates
2015,0,AUDA,NC062,Nama Khoi,Property rates - penalties & collection charges
2015,91620757,AUDA,NC062,Nama Khoi,Service charges - electricity revenue
2015,0,AUDA,NC062,Nama Khoi,Service charges - water revenue
2015,0,AUDA,NC062,Nama Khoi,Service charges - sanitation revenue
2015,0,AUDA,NC062,Nama Khoi,Service charges - refuse revenue
2015,0,AUDA,NC062,Nama Khoi,Service charges - other
2015,0,AUDA,NC062,Nama Khoi,Rental of facilities and equipment
2015,0,AUDA,NC062,Nama Khoi,Interest earned - external investments
2015,5944619,AUDA,NC062,Nama Khoi,Interest earned - outstanding debtors
2015,0,AUDA,NC062,Nama Khoi,Dividends received
2015,0,AUDA,NC062,Nama Khoi,Fines
2015,0,AUDA,NC062,Nama Khoi,Licences and permits
2015,0,AUDA,NC062,Nama Khoi,Agency services
2015,88319056,AUDA,NC062,Nama Khoi,Transfer receipts - operational
2015,19084418,AUDA,NC062,Nama Khoi,Other revenue
2015,239660118,AUDA,NC062,Nama Khoi,Cash Receipts by Source
2015,0,AUDA,NC062,Nama Khoi,Other Cash Flows/Receipts by Source
2015,0,AUDA,NC062,Nama Khoi,Transfer receipts - capital
2015,0,AUDA,NC062,Nama Khoi,Contributions recognised - capital & Contributed assets
2015,0,AUDA,NC062,Nama Khoi,Proceeds on disposal of PPE
2015,194678,AUDA,NC062,Nama Khoi,Short term loans
2015,0,AUDA,NC062,Nama Khoi,Borrowing long term/refinancing
2015,2394647,AUDA,NC062,Nama Khoi,Increase (decrease) in consumer deposits
2015,0,AUDA,NC062,Nama Khoi,Decrease (Increase) in non-current debtors
2015,0,AUDA,NC062,Nama Khoi,Decrease (increase) other non-current receivables
2015,0,AUDA,NC062,Nama Khoi,Decrease (increase) in non-current investments
2015,242249443,AUDA,NC062,Nama Khoi,Total Cash Receipts by Source
2015,0,AUDA,NC062,Nama Khoi,Cash Payments by Type
2015,68032503,AUDA,NC062,Nama Khoi,Employee related costs
2015,0,AUDA,NC062,Nama Khoi,Remuneration of councillors
2015,0,AUDA,NC062,Nama Khoi,Collection costs
2015,7085062,AUDA,NC062,Nama Khoi,Interest paid
2015,0,AUDA,NC062,Nama Khoi,Bulk purchases - Electricity
2015,0,AUDA,NC062,Nama Khoi,Bulk purchases - Water & Sewer
2015,0,AUDA,NC062,Nama Khoi,Other materials
2015,0,AUDA,NC062,Nama Khoi,Contracted services
2015,0,AUDA,NC062,Nama Khoi,Grants and subsidies paid - other municipalities
2015,0,AUDA,NC062,Nama Khoi,Grants and subsidies paid - other
2015,92636835,AUDA,NC062,Nama Khoi,General expenses
2015,167754400,AUDA,NC062,Nama Khoi,Cash Payments by Type
2015,0,AUDA,NC062,Nama Khoi,Other Cash Flows/Payments by Type
2015,63698487,AUDA,NC062,Nama Khoi,Capital assets
2015,0,AUDA,NC062,Nama Khoi,Repayment of borrowing
2015,0,AUDA,NC062,Nama Khoi,Other Cash Flows/Payments
2015,231452887,AUDA,NC062,Nama Khoi,Total Cash Payments by Type
2015,10796556,AUDA,NC062,Nama Khoi,Net Increase/(Decrease) in Cash Held
2015,19223903,AUDA,NC062,Nama Khoi,Cash/cash equivalents at the month/year begin:
2015,30020459,AUDA,NC062,Nama Khoi,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC064,Kamiesberg,Cash Receipts by Source
2015,2429618,AUDA,NC064,Kamiesberg,Property rates
2015,0,AUDA,NC064,Kamiesberg,Property rates - penalties & collection charges
2015,1718432,AUDA,NC064,Kamiesberg,Service charges - electricity revenue
2015,1817173,AUDA,NC064,Kamiesberg,Service charges - water revenue
2015,1220661,AUDA,NC064,Kamiesberg,Service charges - sanitation revenue
2015,1163955,AUDA,NC064,Kamiesberg,Service charges - refuse revenue
2015,341323,AUDA,NC064,Kamiesberg,Service charges - other
2015,280624,AUDA,NC064,Kamiesberg,Rental of facilities and equipment
2015,140637,AUDA,NC064,Kamiesberg,Interest earned - external investments
2015,0,AUDA,NC064,Kamiesberg,Interest earned - outstanding debtors
2015,0,AUDA,NC064,Kamiesberg,Dividends received
2015,3498,AUDA,NC064,Kamiesberg,Fines
2015,122434,AUDA,NC064,Kamiesberg,Licences and permits
2015,392899,AUDA,NC064,Kamiesberg,Agency services
2015,17963386,AUDA,NC064,Kamiesberg,Transfer receipts - operational
2015,836381,AUDA,NC064,Kamiesberg,Other revenue
2015,28431021,AUDA,NC064,Kamiesberg,Cash Receipts by Source
2015,0,AUDA,NC064,Kamiesberg,Other Cash Flows/Receipts by Source
2015,9129000,AUDA,NC064,Kamiesberg,Transfer receipts - capital
2015,0,AUDA,NC064,Kamiesberg,Contributions recognised - capital & Contributed assets
2015,51840,AUDA,NC064,Kamiesberg,Proceeds on disposal of PPE
2015,273960,AUDA,NC064,Kamiesberg,Short term loans
2015,0,AUDA,NC064,Kamiesberg,Borrowing long term/refinancing
2015,1339346,AUDA,NC064,Kamiesberg,Increase (decrease) in consumer deposits
2015,0,AUDA,NC064,Kamiesberg,Decrease (Increase) in non-current debtors
2015,0,AUDA,NC064,Kamiesberg,Decrease (increase) other non-current receivables
2015,0,AUDA,NC064,Kamiesberg,Decrease (increase) in non-current investments
2015,39225167,AUDA,NC064,Kamiesberg,Total Cash Receipts by Source
2015,0,AUDA,NC064,Kamiesberg,Cash Payments by Type
2015,15566110,AUDA,NC064,Kamiesberg,Employee related costs
2015,2407833,AUDA,NC064,Kamiesberg,Remuneration of councillors
2015,0,AUDA,NC064,Kamiesberg,Collection costs
2015,679005,AUDA,NC064,Kamiesberg,Interest paid
2015,1346707,AUDA,NC064,Kamiesberg,Bulk purchases - Electricity
2015,539718,AUDA,NC064,Kamiesberg,Bulk purchases - Water & Sewer
2015,588860,AUDA,NC064,Kamiesberg,Other materials
2015,647127,AUDA,NC064,Kamiesberg,Contracted services
2015,0,AUDA,NC064,Kamiesberg,Grants and subsidies paid - other municipalities
2015,1623400,AUDA,NC064,Kamiesberg,Grants and subsidies paid - other
2015,5823926,AUDA,NC064,Kamiesberg,General expenses
2015,29222686,AUDA,NC064,Kamiesberg,Cash Payments by Type
2015,0,AUDA,NC064,Kamiesberg,Other Cash Flows/Payments by Type
2015,9092246,AUDA,NC064,Kamiesberg,Capital assets
2015,240664,AUDA,NC064,Kamiesberg,Repayment of borrowing
2015,0,AUDA,NC064,Kamiesberg,Other Cash Flows/Payments
2015,38555596,AUDA,NC064,Kamiesberg,Total Cash Payments by Type
2015,669571,AUDA,NC064,Kamiesberg,Net Increase/(Decrease) in Cash Held
2015,195204,AUDA,NC064,Kamiesberg,Cash/cash equivalents at the month/year begin:
2015,864775,AUDA,NC064,Kamiesberg,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC065,Hantam,Cash Receipts by Source
2015,4807150,AUDA,NC065,Hantam,Property rates
2015,0,AUDA,NC065,Hantam,Property rates - penalties & collection charges
2015,18744798,AUDA,NC065,Hantam,Service charges - electricity revenue
2015,3664403,AUDA,NC065,Hantam,Service charges - water revenue
2015,2755848,AUDA,NC065,Hantam,Service charges - sanitation revenue
2015,2068105,AUDA,NC065,Hantam,Service charges - refuse revenue
2015,429835,AUDA,NC065,Hantam,Service charges - other
2015,146209,AUDA,NC065,Hantam,Rental of facilities and equipment
2015,457648,AUDA,NC065,Hantam,Interest earned - external investments
2015,0,AUDA,NC065,Hantam,Interest earned - outstanding debtors
2015,0,AUDA,NC065,Hantam,Dividends received
2015,120927,AUDA,NC065,Hantam,Fines
2015,1325844,AUDA,NC065,Hantam,Licences and permits
2015,0,AUDA,NC065,Hantam,Agency services
2015,25336042,AUDA,NC065,Hantam,Transfer receipts - operational
2015,14539528,AUDA,NC065,Hantam,Other revenue
2015,74396337,AUDA,NC065,Hantam,Cash Receipts by Source
2015,0,AUDA,NC065,Hantam,Other Cash Flows/Receipts by Source
2015,20727194,AUDA,NC065,Hantam,Transfer receipts - capital
2015,0,AUDA,NC065,Hantam,Contributions recognised - capital & Contributed assets
2015,192533,AUDA,NC065,Hantam,Proceeds on disposal of PPE
2015,0,AUDA,NC065,Hantam,Short term loans
2015,0,AUDA,NC065,Hantam,Borrowing long term/refinancing
2015,47166,AUDA,NC065,Hantam,Increase (decrease) in consumer deposits
2015,0,AUDA,NC065,Hantam,Decrease (Increase) in non-current debtors
2015,0,AUDA,NC065,Hantam,Decrease (increase) other non-current receivables
2015,0,AUDA,NC065,Hantam,Decrease (increase) in non-current investments
2015,95363230,AUDA,NC065,Hantam,Total Cash Receipts by Source
2015,0,AUDA,NC065,Hantam,Cash Payments by Type
2015,29047644,AUDA,NC065,Hantam,Employee related costs
2015,2489607,AUDA,NC065,Hantam,Remuneration of councillors
2015,506563,AUDA,NC065,Hantam,Collection costs
2015,81141,AUDA,NC065,Hantam,Interest paid
2015,13898737,AUDA,NC065,Hantam,Bulk purchases - Electricity
2015,0,AUDA,NC065,Hantam,Bulk purchases - Water & Sewer
2015,2813579,AUDA,NC065,Hantam,Other materials
2015,613915,AUDA,NC065,Hantam,Contracted services
2015,0,AUDA,NC065,Hantam,Grants and subsidies paid - other municipalities
2015,0,AUDA,NC065,Hantam,Grants and subsidies paid - other
2015,21859489,AUDA,NC065,Hantam,General expenses
2015,71310675,AUDA,NC065,Hantam,Cash Payments by Type
2015,0,AUDA,NC065,Hantam,Other Cash Flows/Payments by Type
2015,22376362,AUDA,NC065,Hantam,Capital assets
2015,701564,AUDA,NC065,Hantam,Repayment of borrowing
2015,0,AUDA,NC065,Hantam,Other Cash Flows/Payments
2015,94388601,AUDA,NC065,Hantam,Total Cash Payments by Type
2015,974629,AUDA,NC065,Hantam,Net Increase/(Decrease) in Cash Held
2015,2359062,AUDA,NC065,Hantam,Cash/cash equivalents at the month/year begin:
2015,3333691,AUDA,NC065,Hantam,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC066,Karoo Hoogland,Cash Receipts by Source
2015,3661162,AUDA,NC066,Karoo Hoogland,Property rates
2015,217030,AUDA,NC066,Karoo Hoogland,Property rates - penalties & collection charges
2015,7745101,AUDA,NC066,Karoo Hoogland,Service charges - electricity revenue
2015,2050812,AUDA,NC066,Karoo Hoogland,Service charges - water revenue
2015,1976058,AUDA,NC066,Karoo Hoogland,Service charges - sanitation revenue
2015,1634444,AUDA,NC066,Karoo Hoogland,Service charges - refuse revenue
2015,0,AUDA,NC066,Karoo Hoogland,Service charges - other
2015,0,AUDA,NC066,Karoo Hoogland,Rental of facilities and equipment
2015,197300,AUDA,NC066,Karoo Hoogland,Interest earned - external investments
2015,915447,AUDA,NC066,Karoo Hoogland,Interest earned - outstanding debtors
2015,0,AUDA,NC066,Karoo Hoogland,Dividends received
2015,0,AUDA,NC066,Karoo Hoogland,Fines
2015,0,AUDA,NC066,Karoo Hoogland,Licences and permits
2015,0,AUDA,NC066,Karoo Hoogland,Agency services
2015,20232290,AUDA,NC066,Karoo Hoogland,Transfer receipts - operational
2015,0,AUDA,NC066,Karoo Hoogland,Other revenue
2015,38629644,AUDA,NC066,Karoo Hoogland,Cash Receipts by Source
2015,0,AUDA,NC066,Karoo Hoogland,Other Cash Flows/Receipts by Source
2015,10390000,AUDA,NC066,Karoo Hoogland,Transfer receipts - capital
2015,0,AUDA,NC066,Karoo Hoogland,Contributions recognised - capital & Contributed assets
2015,199777,AUDA,NC066,Karoo Hoogland,Proceeds on disposal of PPE
2015,0,AUDA,NC066,Karoo Hoogland,Short term loans
2015,0,AUDA,NC066,Karoo Hoogland,Borrowing long term/refinancing
2015,-112623,AUDA,NC066,Karoo Hoogland,Increase (decrease) in consumer deposits
2015,-132177,AUDA,NC066,Karoo Hoogland,Decrease (Increase) in non-current debtors
2015,0,AUDA,NC066,Karoo Hoogland,Decrease (increase) other non-current receivables
2015,0,AUDA,NC066,Karoo Hoogland,Decrease (increase) in non-current investments
2015,48974621,AUDA,NC066,Karoo Hoogland,Total Cash Receipts by Source
2015,0,AUDA,NC066,Karoo Hoogland,Cash Payments by Type
2015,19109874,AUDA,NC066,Karoo Hoogland,Employee related costs
2015,1905710,AUDA,NC066,Karoo Hoogland,Remuneration of councillors
2015,0,AUDA,NC066,Karoo Hoogland,Collection costs
2015,380053,AUDA,NC066,Karoo Hoogland,Interest paid
2015,6488302,AUDA,NC066,Karoo Hoogland,Bulk purchases - Electricity
2015,0,AUDA,NC066,Karoo Hoogland,Bulk purchases - Water & Sewer
2015,3436305,AUDA,NC066,Karoo Hoogland,Other materials
2015,0,AUDA,NC066,Karoo Hoogland,Contracted services
2015,0,AUDA,NC066,Karoo Hoogland,Grants and subsidies paid - other municipalities
2015,0,AUDA,NC066,Karoo Hoogland,Grants and subsidies paid - other
2015,6612113,AUDA,NC066,Karoo Hoogland,General expenses
2015,37932357,AUDA,NC066,Karoo Hoogland,Cash Payments by Type
2015,0,AUDA,NC066,Karoo Hoogland,Other Cash Flows/Payments by Type
2015,11130184,AUDA,NC066,Karoo Hoogland,Capital assets
2015,147933,AUDA,NC066,Karoo Hoogland,Repayment of borrowing
2015,0,AUDA,NC066,Karoo Hoogland,Other Cash Flows/Payments
2015,49210474,AUDA,NC066,Karoo Hoogland,Total Cash Payments by Type
2015,-235853,AUDA,NC066,Karoo Hoogland,Net Increase/(Decrease) in Cash Held
2015,3149182,AUDA,NC066,Karoo Hoogland,Cash/cash equivalents at the month/year begin:
2015,2913329,AUDA,NC066,Karoo Hoogland,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC067,Khâi-Ma,Cash Receipts by Source
2015,1561319,AUDA,NC067,Khâi-Ma,Property rates
2015,0,AUDA,NC067,Khâi-Ma,Property rates - penalties & collection charges
2015,7141492,AUDA,NC067,Khâi-Ma,Service charges - electricity revenue
2015,877876,AUDA,NC067,Khâi-Ma,Service charges - water revenue
2015,480570,AUDA,NC067,Khâi-Ma,Service charges - sanitation revenue
2015,347148,AUDA,NC067,Khâi-Ma,Service charges - refuse revenue
2015,111435,AUDA,NC067,Khâi-Ma,Service charges - other
2015,141329,AUDA,NC067,Khâi-Ma,Rental of facilities and equipment
2015,182655,AUDA,NC067,Khâi-Ma,Interest earned - external investments
2015,0,AUDA,NC067,Khâi-Ma,Interest earned - outstanding debtors
2015,0,AUDA,NC067,Khâi-Ma,Dividends received
2015,2800,AUDA,NC067,Khâi-Ma,Fines
2015,22461,AUDA,NC067,Khâi-Ma,Licences and permits
2015,163672,AUDA,NC067,Khâi-Ma,Agency services
2015,14384875,AUDA,NC067,Khâi-Ma,Transfer receipts - operational
2015,902092,AUDA,NC067,Khâi-Ma,Other revenue
2015,26319724,AUDA,NC067,Khâi-Ma,Cash Receipts by Source
2015,0,AUDA,NC067,Khâi-Ma,Other Cash Flows/Receipts by Source
2015,15571249,AUDA,NC067,Khâi-Ma,Transfer receipts - capital
2015,0,AUDA,NC067,Khâi-Ma,Contributions recognised - capital & Contributed assets
2015,0,AUDA,NC067,Khâi-Ma,Proceeds on disposal of PPE
2015,0,AUDA,NC067,Khâi-Ma,Short term loans
2015,0,AUDA,NC067,Khâi-Ma,Borrowing long term/refinancing
2015,9176,AUDA,NC067,Khâi-Ma,Increase (decrease) in consumer deposits
2015,0,AUDA,NC067,Khâi-Ma,Decrease (Increase) in non-current debtors
2015,0,AUDA,NC067,Khâi-Ma,Decrease (increase) other non-current receivables
2015,0,AUDA,NC067,Khâi-Ma,Decrease (increase) in non-current investments
2015,41900149,AUDA,NC067,Khâi-Ma,Total Cash Receipts by Source
2015,0,AUDA,NC067,Khâi-Ma,Cash Payments by Type
2015,11524947,AUDA,NC067,Khâi-Ma,Employee related costs
2015,1736225,AUDA,NC067,Khâi-Ma,Remuneration of councillors
2015,0,AUDA,NC067,Khâi-Ma,Collection costs
2015,563119,AUDA,NC067,Khâi-Ma,Interest paid
2015,6341622,AUDA,NC067,Khâi-Ma,Bulk purchases - Electricity
2015,2657301,AUDA,NC067,Khâi-Ma,Bulk purchases - Water & Sewer
2015,0,AUDA,NC067,Khâi-Ma,Other materials
2015,226223,AUDA,NC067,Khâi-Ma,Contracted services
2015,0,AUDA,NC067,Khâi-Ma,Grants and subsidies paid - other municipalities
2015,359400,AUDA,NC067,Khâi-Ma,Grants and subsidies paid - other
2015,7872062,AUDA,NC067,Khâi-Ma,General expenses
2015,31280899,AUDA,NC067,Khâi-Ma,Cash Payments by Type
2015,0,AUDA,NC067,Khâi-Ma,Other Cash Flows/Payments by Type
2015,17625643,AUDA,NC067,Khâi-Ma,Capital assets
2015,23450,AUDA,NC067,Khâi-Ma,Repayment of borrowing
2015,0,AUDA,NC067,Khâi-Ma,Other Cash Flows/Payments
2015,48929992,AUDA,NC067,Khâi-Ma,Total Cash Payments by Type
2015,-7029843,AUDA,NC067,Khâi-Ma,Net Increase/(Decrease) in Cash Held
2015,7820213,AUDA,NC067,Khâi-Ma,Cash/cash equivalents at the month/year begin:
2015,790370,AUDA,NC067,Khâi-Ma,Cash/cash equivalents at the month/year end:
2015,0,AUDA,NC071,Ubuntu,Cash Receipts by Source
2015,6002212,AUDA,NC071,Ubuntu,Property rates
2015,0,AUDA,NC071,Ubuntu,Property rates - penalties & collection charges
2015,4030842,AUDA,NC071,Ubuntu,Service charges - electricity revenue
2015,3628864,AUDA,NC071,Ubuntu,Service charges - water revenue
2015,835680,AUDA,NC071,Ubuntu,Service charges - sanitation revenue
2015,1001339,AUDA,NC071,Ubuntu,Service charges - refuse revenue
2015,0,AUDA,NC071,Ubuntu,Service charges - other
2015,0,AUDA,NC071,Ubuntu,Rental of facilities and equipment
2015,0,AUDA,NC071,Ubuntu,Interest earned - external investments
2015,2901801,AUDA,NC071,Ubuntu,Interest earned - outstanding debtors
2015,0,AUDA,NC071,Ubuntu,Dividends received
2015,0,AUDA,NC071,Ubuntu,Fines
2015,0,AUDA,NC071,Ubuntu,Licences and permits
2015,0,AUDA,NC071,Ubuntu,Agency services
2015,28375564,AUDA,NC071,Ubuntu,Transfer receipts - operational
2015,1366313,AUDA,NC071,Ubuntu,Other revenue
