,total_amount,account_type,mun_code,mun_name,label
2014,,AUDA,WC042,Hessequa,Contracted Services
2014,,AUDA,WC042,Hessequa,Other Expenditure
2014,,AUDA,WC042,Hessequa,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC043,Mossel Bay,Employee Related Costs
2014,,AUDA,WC043,Mossel Bay,Other Materials
2014,,AUDA,WC043,Mossel Bay,Contracted Services
2014,,AUDA,WC043,Mossel Bay,Other Expenditure
2014,,AUDA,WC043,Mossel Bay,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC044,George,Employee Related Costs
2014,,AUDA,WC044,George,Other Materials
2014,,AUDA,WC044,George,Contracted Services
2014,65059136.0,AUDA,WC044,George,Other Expenditure
2014,65059136.0,AUDA,WC044,George,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC045,Oudtshoorn,Employee Related Costs
2014,,AUDA,WC045,Oudtshoorn,Other Materials
2014,,AUDA,WC045,Oudtshoorn,Contracted Services
2014,16943242.0,AUDA,WC045,Oudtshoorn,Other Expenditure
2014,16943242.0,AUDA,WC045,Oudtshoorn,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC047,Bitou,Employee Related Costs
2014,,AUDA,WC047,Bitou,Other Materials
2014,,AUDA,WC047,Bitou,Contracted Services
2014,,AUDA,WC047,Bitou,Other Expenditure
2014,,AUDA,WC047,Bitou,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC048,Knysna,Employee Related Costs
2014,,AUDA,WC048,Knysna,Other Materials
2014,,AUDA,WC048,Knysna,Contracted Services
2014,,AUDA,WC048,Knysna,Other Expenditure
2014,,AUDA,WC048,Knysna,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC051,Laingsburg,Employee Related Costs
2014,,AUDA,WC051,Laingsburg,Other Materials
2014,,AUDA,WC051,Laingsburg,Contracted Services
2014,,AUDA,WC051,Laingsburg,Other Expenditure
2014,,AUDA,WC051,Laingsburg,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC052,Prince Albert,Employee Related Costs
2014,,AUDA,WC052,Prince Albert,Other Materials
2014,,AUDA,WC052,Prince Albert,Contracted Services
2014,,AUDA,WC052,Prince Albert,Other Expenditure
2014,,AUDA,WC052,Prince Albert,Total Repairs and Maintenance Expenditure
2014,,AUDA,WC053,Beaufort West,Employee Related Costs
2014,,AUDA,WC053,Beaufort West,Other Materials
2014,,AUDA,WC053,Beaufort West,Contracted Services
2014,,AUDA,WC053,Beaufort West,Other Expenditure
2014,,AUDA,WC053,Beaufort West,Total Repairs and Maintenance Expenditure
2015,,AUDA,BUF,Buffalo City,Employee Related Costs
2015,,AUDA,BUF,Buffalo City,Other Materials
2015,,AUDA,BUF,Buffalo City,Contracted Services
2015,287392606.0,AUDA,BUF,Buffalo City,Other Expenditure
2015,287392606.0,AUDA,BUF,Buffalo City,Total Repairs and Maintenance Expenditure
2015,,AUDA,CPT,City of Cape Town,Employee Related Costs
2015,,AUDA,CPT,City of Cape Town,Other Materials
2015,,AUDA,CPT,City of Cape Town,Contracted Services
2015,,AUDA,CPT,City of Cape Town,Other Expenditure
2015,,AUDA,CPT,City of Cape Town,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC1,West Coast,Employee Related Costs
2015,,AUDA,DC1,West Coast,Other Materials
2015,,AUDA,DC1,West Coast,Contracted Services
2015,,AUDA,DC1,West Coast,Other Expenditure
2015,,AUDA,DC1,West Coast,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC10,Cacadu,Employee Related Costs
2015,,AUDA,DC10,Cacadu,Other Materials
2015,,AUDA,DC10,Cacadu,Contracted Services
2015,,AUDA,DC10,Cacadu,Other Expenditure
2015,,AUDA,DC10,Cacadu,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC12,Amathole,Employee Related Costs
2015,,AUDA,DC12,Amathole,Other Materials
2015,,AUDA,DC12,Amathole,Contracted Services
2015,26170881.0,AUDA,DC12,Amathole,Other Expenditure
2015,26170881.0,AUDA,DC12,Amathole,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC13,Chris Hani,Employee Related Costs
2015,,AUDA,DC13,Chris Hani,Other Materials
2015,,AUDA,DC13,Chris Hani,Contracted Services
2015,,AUDA,DC13,Chris Hani,Other Expenditure
2015,,AUDA,DC13,Chris Hani,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC14,Joe Gqabi,Employee Related Costs
2015,,AUDA,DC14,Joe Gqabi,Other Materials
2015,,AUDA,DC14,Joe Gqabi,Contracted Services
2015,,AUDA,DC14,Joe Gqabi,Other Expenditure
2015,,AUDA,DC14,Joe Gqabi,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC15,O.R.Tambo,Employee Related Costs
2015,,AUDA,DC15,O.R.Tambo,Other Materials
2015,,AUDA,DC15,O.R.Tambo,Contracted Services
2015,,AUDA,DC15,O.R.Tambo,Other Expenditure
2015,,AUDA,DC15,O.R.Tambo,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC16,Xhariep,Employee Related Costs
2015,,AUDA,DC16,Xhariep,Other Materials
2015,,AUDA,DC16,Xhariep,Contracted Services
2015,,AUDA,DC16,Xhariep,Other Expenditure
2015,,AUDA,DC16,Xhariep,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC18,Lejweleputswa,Employee Related Costs
2015,,AUDA,DC18,Lejweleputswa,Other Materials
2015,,AUDA,DC18,Lejweleputswa,Contracted Services
2015,464512.0,AUDA,DC18,Lejweleputswa,Other Expenditure
2015,464512.0,AUDA,DC18,Lejweleputswa,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC19,Thabo Mofutsanyane,Employee Related Costs
2015,,AUDA,DC19,Thabo Mofutsanyane,Other Materials
2015,,AUDA,DC19,Thabo Mofutsanyane,Contracted Services
2015,148000.0,AUDA,DC19,Thabo Mofutsanyane,Other Expenditure
2015,148000.0,AUDA,DC19,Thabo Mofutsanyane,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC2,Cape Winelands,Employee Related Costs
2015,,AUDA,DC2,Cape Winelands,Other Materials
2015,,AUDA,DC2,Cape Winelands,Contracted Services
2015,,AUDA,DC2,Cape Winelands,Other Expenditure
2015,,AUDA,DC2,Cape Winelands,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC20,Fezile Dabi,Employee Related Costs
2015,1564559.0,AUDA,DC20,Fezile Dabi,Other Materials
2015,,AUDA,DC20,Fezile Dabi,Contracted Services
2015,,AUDA,DC20,Fezile Dabi,Other Expenditure
2015,1564559.0,AUDA,DC20,Fezile Dabi,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC21,Ugu,Employee Related Costs
2015,,AUDA,DC21,Ugu,Other Materials
2015,,AUDA,DC21,Ugu,Contracted Services
2015,,AUDA,DC21,Ugu,Other Expenditure
2015,,AUDA,DC21,Ugu,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC22,Umgungundlovu,Employee Related Costs
2015,,AUDA,DC22,Umgungundlovu,Other Materials
2015,,AUDA,DC22,Umgungundlovu,Contracted Services
2015,,AUDA,DC22,Umgungundlovu,Other Expenditure
2015,,AUDA,DC22,Umgungundlovu,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC23,Uthukela,Employee Related Costs
2015,,AUDA,DC23,Uthukela,Other Materials
2015,,AUDA,DC23,Uthukela,Contracted Services
2015,,AUDA,DC23,Uthukela,Other Expenditure
2015,,AUDA,DC23,Uthukela,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC24,Umzinyathi,Employee Related Costs
2015,,AUDA,DC24,Umzinyathi,Other Materials
2015,,AUDA,DC24,Umzinyathi,Contracted Services
2015,,AUDA,DC24,Umzinyathi,Other Expenditure
2015,,AUDA,DC24,Umzinyathi,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC25,Amajuba,Employee Related Costs
2015,,AUDA,DC25,Amajuba,Other Materials
2015,,AUDA,DC25,Amajuba,Contracted Services
2015,7302864.0,AUDA,DC25,Amajuba,Other Expenditure
2015,7302864.0,AUDA,DC25,Amajuba,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC26,Zululand,Employee Related Costs
2015,,AUDA,DC26,Zululand,Other Materials
2015,,AUDA,DC26,Zululand,Contracted Services
2015,,AUDA,DC26,Zululand,Other Expenditure
2015,,AUDA,DC26,Zululand,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC27,Umkhanyakude,Employee Related Costs
2015,,AUDA,DC27,Umkhanyakude,Other Materials
2015,,AUDA,DC27,Umkhanyakude,Contracted Services
2015,,AUDA,DC27,Umkhanyakude,Other Expenditure
2015,,AUDA,DC27,Umkhanyakude,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC28,Uthungulu,Employee Related Costs
2015,,AUDA,DC28,Uthungulu,Other Materials
2015,,AUDA,DC28,Uthungulu,Contracted Services
2015,,AUDA,DC28,Uthungulu,Other Expenditure
2015,,AUDA,DC28,Uthungulu,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC29,iLembe,Employee Related Costs
2015,,AUDA,DC29,iLembe,Other Materials
2015,,AUDA,DC29,iLembe,Contracted Services
2015,,AUDA,DC29,iLembe,Other Expenditure
2015,,AUDA,DC29,iLembe,Total Repairs and Maintenance Expenditure
2015,1393880.0,AUDA,DC3,Overberg,Employee Related Costs
2015,93370.0,AUDA,DC3,Overberg,Other Materials
2015,25688.0,AUDA,DC3,Overberg,Contracted Services
2015,690854.0,AUDA,DC3,Overberg,Other Expenditure
2015,4451662.0,AUDA,DC3,Overberg,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC30,Gert Sibande,Employee Related Costs
2015,4012000.0,AUDA,DC30,Gert Sibande,Other Materials
2015,,AUDA,DC30,Gert Sibande,Contracted Services
2015,,AUDA,DC30,Gert Sibande,Other Expenditure
2015,4012000.0,AUDA,DC30,Gert Sibande,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC31,Nkangala,Employee Related Costs
2015,,AUDA,DC31,Nkangala,Other Materials
2015,,AUDA,DC31,Nkangala,Contracted Services
2015,,AUDA,DC31,Nkangala,Other Expenditure
2015,,AUDA,DC31,Nkangala,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC32,Ehlanzeni,Employee Related Costs
2015,141081.0,AUDA,DC32,Ehlanzeni,Other Materials
2015,,AUDA,DC32,Ehlanzeni,Contracted Services
2015,,AUDA,DC32,Ehlanzeni,Other Expenditure
2015,141081.0,AUDA,DC32,Ehlanzeni,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC33,Mopani,Employee Related Costs
2015,90986663.0,AUDA,DC33,Mopani,Other Materials
2015,,AUDA,DC33,Mopani,Contracted Services
2015,,AUDA,DC33,Mopani,Other Expenditure
2015,90986663.0,AUDA,DC33,Mopani,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC34,Vhembe,Employee Related Costs
2015,2506245.0,AUDA,DC34,Vhembe,Other Materials
2015,,AUDA,DC34,Vhembe,Contracted Services
2015,,AUDA,DC34,Vhembe,Other Expenditure
2015,2506245.0,AUDA,DC34,Vhembe,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC35,Capricorn,Employee Related Costs
2015,,AUDA,DC35,Capricorn,Other Materials
2015,,AUDA,DC35,Capricorn,Contracted Services
2015,,AUDA,DC35,Capricorn,Other Expenditure
2015,,AUDA,DC35,Capricorn,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC36,Waterberg,Employee Related Costs
2015,,AUDA,DC36,Waterberg,Other Materials
2015,,AUDA,DC36,Waterberg,Contracted Services
2015,,AUDA,DC36,Waterberg,Other Expenditure
2015,,AUDA,DC36,Waterberg,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC37,Bojanala,Employee Related Costs
2015,2260000.0,AUDA,DC37,Bojanala,Other Materials
2015,,AUDA,DC37,Bojanala,Contracted Services
2015,,AUDA,DC37,Bojanala,Other Expenditure
2015,2260000.0,AUDA,DC37,Bojanala,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC38,Ngaka Modiri Molema,Employee Related Costs
2015,,AUDA,DC38,Ngaka Modiri Molema,Other Materials
2015,,AUDA,DC38,Ngaka Modiri Molema,Contracted Services
2015,,AUDA,DC38,Ngaka Modiri Molema,Other Expenditure
2015,,AUDA,DC38,Ngaka Modiri Molema,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC39,Dr Ruth Segomotsi Mompati,Employee Related Costs
2015,,AUDA,DC39,Dr Ruth Segomotsi Mompati,Other Materials
2015,,AUDA,DC39,Dr Ruth Segomotsi Mompati,Contracted Services
2015,5377468.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Other Expenditure
2015,5377468.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC4,Eden,Employee Related Costs
2015,,AUDA,DC4,Eden,Other Materials
2015,,AUDA,DC4,Eden,Contracted Services
2015,,AUDA,DC4,Eden,Other Expenditure
2015,,AUDA,DC4,Eden,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC40,Dr Kenneth Kaunda,Employee Related Costs
2015,1532101.0,AUDA,DC40,Dr Kenneth Kaunda,Other Materials
2015,,AUDA,DC40,Dr Kenneth Kaunda,Contracted Services
2015,,AUDA,DC40,Dr Kenneth Kaunda,Other Expenditure
2015,1532101.0,AUDA,DC40,Dr Kenneth Kaunda,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC42,Sedibeng,Employee Related Costs
2015,,AUDA,DC42,Sedibeng,Other Materials
2015,,AUDA,DC42,Sedibeng,Contracted Services
2015,4108494.0,AUDA,DC42,Sedibeng,Other Expenditure
2015,4108494.0,AUDA,DC42,Sedibeng,Total Repairs and Maintenance Expenditure
2015,35127138.0,AUDA,DC43,Harry Gwala,Employee Related Costs
2015,24588997.0,AUDA,DC43,Harry Gwala,Other Materials
2015,7025428.0,AUDA,DC43,Harry Gwala,Contracted Services
2015,3512714.0,AUDA,DC43,Harry Gwala,Other Expenditure
2015,70254276.0,AUDA,DC43,Harry Gwala,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC44,Alfred Nzo,Employee Related Costs
2015,,AUDA,DC44,Alfred Nzo,Other Materials
2015,,AUDA,DC44,Alfred Nzo,Contracted Services
2015,,AUDA,DC44,Alfred Nzo,Other Expenditure
2015,,AUDA,DC44,Alfred Nzo,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC45,John Taolo Gaetsewe,Employee Related Costs
2015,,AUDA,DC45,John Taolo Gaetsewe,Other Materials
2015,,AUDA,DC45,John Taolo Gaetsewe,Contracted Services
2015,,AUDA,DC45,John Taolo Gaetsewe,Other Expenditure
2015,,AUDA,DC45,John Taolo Gaetsewe,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC47,Sekhukhune,Employee Related Costs
2015,52135000.0,AUDA,DC47,Sekhukhune,Other Materials
2015,,AUDA,DC47,Sekhukhune,Contracted Services
2015,,AUDA,DC47,Sekhukhune,Other Expenditure
2015,52135000.0,AUDA,DC47,Sekhukhune,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC48,West Rand,Employee Related Costs
2015,,AUDA,DC48,West Rand,Other Materials
2015,,AUDA,DC48,West Rand,Contracted Services
2015,,AUDA,DC48,West Rand,Other Expenditure
2015,,AUDA,DC48,West Rand,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC5,Central Karoo,Employee Related Costs
2015,,AUDA,DC5,Central Karoo,Other Materials
2015,,AUDA,DC5,Central Karoo,Contracted Services
2015,,AUDA,DC5,Central Karoo,Other Expenditure
2015,,AUDA,DC5,Central Karoo,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC6,Namakwa,Employee Related Costs
2015,,AUDA,DC6,Namakwa,Other Materials
2015,,AUDA,DC6,Namakwa,Contracted Services
2015,,AUDA,DC6,Namakwa,Other Expenditure
2015,,AUDA,DC6,Namakwa,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC7,Pixley ka Seme,Employee Related Costs
2015,,AUDA,DC7,Pixley ka Seme,Other Materials
2015,,AUDA,DC7,Pixley ka Seme,Contracted Services
2015,,AUDA,DC7,Pixley ka Seme,Other Expenditure
2015,,AUDA,DC7,Pixley ka Seme,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC8,Z F Mgcawu,Employee Related Costs
2015,,AUDA,DC8,Z F Mgcawu,Other Materials
2015,,AUDA,DC8,Z F Mgcawu,Contracted Services
2015,,AUDA,DC8,Z F Mgcawu,Other Expenditure
2015,,AUDA,DC8,Z F Mgcawu,Total Repairs and Maintenance Expenditure
2015,,AUDA,DC9,Frances Baard,Employee Related Costs
2015,,AUDA,DC9,Frances Baard,Other Materials
2015,,AUDA,DC9,Frances Baard,Contracted Services
2015,,AUDA,DC9,Frances Baard,Other Expenditure
2015,,AUDA,DC9,Frances Baard,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC101,Dr Beyers Naude,Employee Related Costs
2015,,AUDA,EC101,Dr Beyers Naude,Other Materials
2015,,AUDA,EC101,Dr Beyers Naude,Contracted Services
2015,,AUDA,EC101,Dr Beyers Naude,Other Expenditure
2015,,AUDA,EC101,Dr Beyers Naude,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC102,Blue Crane Route,Employee Related Costs
2015,,AUDA,EC102,Blue Crane Route,Other Materials
2015,,AUDA,EC102,Blue Crane Route,Contracted Services
2015,,AUDA,EC102,Blue Crane Route,Other Expenditure
2015,,AUDA,EC102,Blue Crane Route,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC103,Ikwezi,Employee Related Costs
2015,,AUDA,EC103,Ikwezi,Other Materials
2015,,AUDA,EC103,Ikwezi,Contracted Services
2015,555163.0,AUDA,EC103,Ikwezi,Other Expenditure
2015,555163.0,AUDA,EC103,Ikwezi,Total Repairs and Maintenance Expenditure
2015,10136456.0,AUDA,EC104,Makana,Employee Related Costs
2015,,AUDA,EC104,Makana,Other Materials
2015,,AUDA,EC104,Makana,Contracted Services
2015,,AUDA,EC104,Makana,Other Expenditure
2015,10136456.0,AUDA,EC104,Makana,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC105,Ndlambe,Employee Related Costs
2015,,AUDA,EC105,Ndlambe,Other Materials
2015,,AUDA,EC105,Ndlambe,Contracted Services
2015,,AUDA,EC105,Ndlambe,Other Expenditure
2015,,AUDA,EC105,Ndlambe,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC106,Sundays River Valley,Employee Related Costs
2015,,AUDA,EC106,Sundays River Valley,Other Materials
2015,,AUDA,EC106,Sundays River Valley,Contracted Services
2015,,AUDA,EC106,Sundays River Valley,Other Expenditure
2015,,AUDA,EC106,Sundays River Valley,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC107,Baviaans,Employee Related Costs
2015,1199000.0,AUDA,EC107,Baviaans,Other Materials
2015,,AUDA,EC107,Baviaans,Contracted Services
2015,,AUDA,EC107,Baviaans,Other Expenditure
2015,1199000.0,AUDA,EC107,Baviaans,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC108,Kouga,Employee Related Costs
2015,,AUDA,EC108,Kouga,Other Materials
2015,,AUDA,EC108,Kouga,Contracted Services
2015,,AUDA,EC108,Kouga,Other Expenditure
2015,,AUDA,EC108,Kouga,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC109,Kou-Kamma,Employee Related Costs
2015,,AUDA,EC109,Kou-Kamma,Other Materials
2015,,AUDA,EC109,Kou-Kamma,Contracted Services
2015,,AUDA,EC109,Kou-Kamma,Other Expenditure
2015,,AUDA,EC109,Kou-Kamma,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC121,Mbhashe,Employee Related Costs
2015,,AUDA,EC121,Mbhashe,Other Materials
2015,,AUDA,EC121,Mbhashe,Contracted Services
2015,,AUDA,EC121,Mbhashe,Other Expenditure
2015,,AUDA,EC121,Mbhashe,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC122,Mnquma,Employee Related Costs
2015,,AUDA,EC122,Mnquma,Other Materials
2015,,AUDA,EC122,Mnquma,Contracted Services
2015,,AUDA,EC122,Mnquma,Other Expenditure
2015,,AUDA,EC122,Mnquma,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC123,Great Kei,Employee Related Costs
2015,,AUDA,EC123,Great Kei,Other Materials
2015,,AUDA,EC123,Great Kei,Contracted Services
2015,,AUDA,EC123,Great Kei,Other Expenditure
2015,,AUDA,EC123,Great Kei,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC124,Amahlathi,Employee Related Costs
2015,,AUDA,EC124,Amahlathi,Other Materials
2015,,AUDA,EC124,Amahlathi,Contracted Services
2015,,AUDA,EC124,Amahlathi,Other Expenditure
2015,,AUDA,EC124,Amahlathi,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC126,Ngqushwa,Employee Related Costs
2015,,AUDA,EC126,Ngqushwa,Other Materials
2015,,AUDA,EC126,Ngqushwa,Contracted Services
2015,,AUDA,EC126,Ngqushwa,Other Expenditure
2015,,AUDA,EC126,Ngqushwa,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC127,Nkonkobe,Employee Related Costs
2015,,AUDA,EC127,Nkonkobe,Other Materials
2015,,AUDA,EC127,Nkonkobe,Contracted Services
2015,17752252.0,AUDA,EC127,Nkonkobe,Other Expenditure
2015,17752252.0,AUDA,EC127,Nkonkobe,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC128,Nxuba,Employee Related Costs
2015,,AUDA,EC128,Nxuba,Other Materials
2015,,AUDA,EC128,Nxuba,Contracted Services
2015,4675766.0,AUDA,EC128,Nxuba,Other Expenditure
2015,4675766.0,AUDA,EC128,Nxuba,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC129,Raymond Mhlaba,Employee Related Costs
2015,,AUDA,EC129,Raymond Mhlaba,Other Materials
2015,,AUDA,EC129,Raymond Mhlaba,Contracted Services
2015,,AUDA,EC129,Raymond Mhlaba,Other Expenditure
2015,,AUDA,EC129,Raymond Mhlaba,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC131,Inxuba Yethemba,Employee Related Costs
2015,,AUDA,EC131,Inxuba Yethemba,Other Materials
2015,,AUDA,EC131,Inxuba Yethemba,Contracted Services
2015,,AUDA,EC131,Inxuba Yethemba,Other Expenditure
2015,,AUDA,EC131,Inxuba Yethemba,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC132,Tsolwana,Employee Related Costs
2015,,AUDA,EC132,Tsolwana,Other Materials
2015,,AUDA,EC132,Tsolwana,Contracted Services
2015,1925115.0,AUDA,EC132,Tsolwana,Other Expenditure
2015,1925115.0,AUDA,EC132,Tsolwana,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC134,Lukanji,Employee Related Costs
2015,,AUDA,EC134,Lukanji,Other Materials
2015,,AUDA,EC134,Lukanji,Contracted Services
2015,11569256.0,AUDA,EC134,Lukanji,Other Expenditure
2015,11569256.0,AUDA,EC134,Lukanji,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC135,Intsika Yethu,Employee Related Costs
2015,,AUDA,EC135,Intsika Yethu,Other Materials
2015,,AUDA,EC135,Intsika Yethu,Contracted Services
2015,,AUDA,EC135,Intsika Yethu,Other Expenditure
2015,,AUDA,EC135,Intsika Yethu,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC136,Emalahleni,Employee Related Costs
2015,,AUDA,EC136,Emalahleni,Other Materials
2015,,AUDA,EC136,Emalahleni,Contracted Services
2015,,AUDA,EC136,Emalahleni,Other Expenditure
2015,,AUDA,EC136,Emalahleni,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC137,Engcobo,Employee Related Costs
2015,,AUDA,EC137,Engcobo,Other Materials
2015,,AUDA,EC137,Engcobo,Contracted Services
2015,,AUDA,EC137,Engcobo,Other Expenditure
2015,,AUDA,EC137,Engcobo,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC138,Sakhisizwe,Employee Related Costs
2015,,AUDA,EC138,Sakhisizwe,Other Materials
2015,,AUDA,EC138,Sakhisizwe,Contracted Services
2015,,AUDA,EC138,Sakhisizwe,Other Expenditure
2015,,AUDA,EC138,Sakhisizwe,Total Repairs and Maintenance Expenditure
2015,2632000.0,AUDA,EC139,Enoch Mgijima,Employee Related Costs
2015,6540000.0,AUDA,EC139,Enoch Mgijima,Other Materials
2015,3568700.0,AUDA,EC139,Enoch Mgijima,Contracted Services
2015,1357930.0,AUDA,EC139,Enoch Mgijima,Other Expenditure
2015,14098630.0,AUDA,EC139,Enoch Mgijima,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC141,Elundini,Employee Related Costs
2015,,AUDA,EC141,Elundini,Other Materials
2015,,AUDA,EC141,Elundini,Contracted Services
2015,,AUDA,EC141,Elundini,Other Expenditure
2015,,AUDA,EC141,Elundini,Total Repairs and Maintenance Expenditure
2015,605652.0,AUDA,EC142,Senqu,Employee Related Costs
2015,436631.0,AUDA,EC142,Senqu,Other Materials
2015,616908.0,AUDA,EC142,Senqu,Contracted Services
2015,8164611.0,AUDA,EC142,Senqu,Other Expenditure
2015,375273.0,AUDA,EC142,Senqu,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC143,Maletswai,Employee Related Costs
2015,,AUDA,EC143,Maletswai,Other Materials
2015,,AUDA,EC143,Maletswai,Contracted Services
2015,,AUDA,EC143,Maletswai,Other Expenditure
2015,,AUDA,EC143,Maletswai,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC144,Gariep,Employee Related Costs
2015,,AUDA,EC144,Gariep,Other Materials
2015,,AUDA,EC144,Gariep,Contracted Services
2015,,AUDA,EC144,Gariep,Other Expenditure
2015,,AUDA,EC144,Gariep,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC145,Walter Sisulu,Employee Related Costs
2015,,AUDA,EC145,Walter Sisulu,Other Materials
2015,,AUDA,EC145,Walter Sisulu,Contracted Services
2015,,AUDA,EC145,Walter Sisulu,Other Expenditure
2015,,AUDA,EC145,Walter Sisulu,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC153,Ngquza Hill,Employee Related Costs
2015,,AUDA,EC153,Ngquza Hill,Other Materials
2015,,AUDA,EC153,Ngquza Hill,Contracted Services
2015,,AUDA,EC153,Ngquza Hill,Other Expenditure
2015,,AUDA,EC153,Ngquza Hill,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC154,Port St Johns,Employee Related Costs
2015,,AUDA,EC154,Port St Johns,Other Materials
2015,,AUDA,EC154,Port St Johns,Contracted Services
2015,2320013.0,AUDA,EC154,Port St Johns,Other Expenditure
2015,2320013.0,AUDA,EC154,Port St Johns,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC155,Nyandeni,Employee Related Costs
2015,4938455.0,AUDA,EC155,Nyandeni,Other Materials
2015,,AUDA,EC155,Nyandeni,Contracted Services
2015,,AUDA,EC155,Nyandeni,Other Expenditure
2015,4938455.0,AUDA,EC155,Nyandeni,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC156,Mhlontlo,Employee Related Costs
2015,,AUDA,EC156,Mhlontlo,Other Materials
2015,,AUDA,EC156,Mhlontlo,Contracted Services
2015,,AUDA,EC156,Mhlontlo,Other Expenditure
2015,,AUDA,EC156,Mhlontlo,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC157,King Sabata Dalindyebo,Employee Related Costs
2015,,AUDA,EC157,King Sabata Dalindyebo,Other Materials
2015,,AUDA,EC157,King Sabata Dalindyebo,Contracted Services
2015,,AUDA,EC157,King Sabata Dalindyebo,Other Expenditure
2015,,AUDA,EC157,King Sabata Dalindyebo,Total Repairs and Maintenance Expenditure
2015,,AUDA,EC441,Matatiele,Employee Related Costs
2015,,AUDA,EC441,Matatiele,Other Materials
2015,,AUDA,EC441,Matatiele,Contracted Services
2015,,AUDA,EC441,Matatiele,Other Expenditure
